"EDSU"	"Channel"	"Beam"	"AcousticCategory"	"Frequency"	"NASC"	"MinChannelDepth"	"MaxChannelDepth"	"NASCWeight"	"ChannelReferenceType"	"ChannelReferenceDepth"	"ChannelReferenceTilt"	"Cruise"	"EffectiveLogDistance"	"DateTime"	"Longitude"	"Latitude"
"BIAS_2018_SWE/2018-10-08T21:36:47.000Z"	"10_86.4"	"I1"	"HER"	38000	4.28952937661647	10	86.4	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T21:36:00Z	20.27011	58.92537
"BIAS_2018_SWE/2018-10-08T21:44:59.000Z"	"10_99.5"	"I1"	"HER"	38000	3.76556605338952	10	99.5	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T21:44:00Z	20.30259	58.92555
"BIAS_2018_SWE/2018-10-08T21:53:32.000Z"	"10_88.1"	"I1"	"HER"	38000	4.58972306588652	10	88.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T21:53:00Z	20.33496	58.92549
"BIAS_2018_SWE/2018-10-08T22:02:36.000Z"	"10_159"	"I1"	"HER"	38000	6.00876492494109	10	159	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T22:02:00Z	20.35592	58.91542
"BIAS_2018_SWE/2018-10-08T22:11:55.000Z"	"10_88.2"	"I1"	"HER"	38000	5.66516237225317	10	88.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T22:11:00Z	20.35762	58.89865
"BIAS_2018_SWE/2018-10-08T22:21:05.000Z"	"10_96.6"	"I1"	"HER"	38000	4.1281217717951	10	96.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T22:21:00Z	20.35948	58.88192
"BIAS_2018_SWE/2018-10-08T22:30:31.000Z"	"10_96.3"	"I1"	"HER"	38000	4.61906990312677	10	96.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T22:30:00Z	20.35952	58.86516
"BIAS_2018_SWE/2018-10-08T22:39:57.000Z"	"10_95.3"	"I1"	"HER"	38000	3.57786857354042	10	95.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T22:39:00Z	20.35908	58.8484
"BIAS_2018_SWE/2018-10-08T22:49:57.000Z"	"10_177.4"	"I1"	"HER"	38000	2.81240523552391	10	177.4	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T22:49:00Z	20.35955	58.83162
"BIAS_2018_SWE/2018-10-08T22:58:34.000Z"	"10_181.1"	"I1"	"HER"	38000	2.38871027286781	10	181.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T22:58:00Z	20.35877	58.81487
"BIAS_2018_SWE/2018-10-08T23:08:01.000Z"	"10_189.2"	"I1"	"HER"	38000	2.07445455742014	10	189.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T23:08:00Z	20.3587	58.79813
"BIAS_2018_SWE/2018-10-08T23:17:06.000Z"	"10_99.6"	"I1"	"HER"	38000	1.76570137395501	10	99.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T23:17:00Z	20.35809	58.78135
"BIAS_2018_SWE/2018-10-08T23:25:48.000Z"	"10_99.6"	"I1"	"HER"	38000	4.51941293499843	10	99.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T23:25:00Z	20.36001	58.76455
"BIAS_2018_SWE/2018-10-08T23:33:52.000Z"	"10_99.5"	"I1"	"HER"	38000	3.57725718109791	10	99.5	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T23:33:00Z	20.36176	58.74776
"BIAS_2018_SWE/2018-10-08T23:42:12.000Z"	"10_99.5"	"I1"	"HER"	38000	2.16738620868093	10	99.5	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T23:42:00Z	20.36182	58.73109
"BIAS_2018_SWE/2018-10-08T23:49:31.000Z"	"10_87.2"	"I1"	"HER"	38000	2.08484822894273	10	87.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T23:49:00Z	20.38705	58.72521
"BIAS_2018_SWE/2018-10-08T23:55:38.000Z"	"10_159.7"	"I1"	"HER"	38000	3.64084199511846	10	159.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-08T23:55:00Z	20.41928	58.72514
"BIAS_2018_SWE/2018-10-09T00:01:50.000Z"	"10_162.7"	"I1"	"HER"	38000	6.34931051541648	10	162.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T00:01:00Z	20.45157	58.72535
"BIAS_2018_SWE/2018-10-09T00:07:56.000Z"	"10_161.7"	"I1"	"HER"	38000	7.67419793832525	10	161.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T00:07:00Z	20.48385	58.72556
"BIAS_2018_SWE/2018-10-09T00:14:02.000Z"	"10_164.1"	"I1"	"HER"	38000	6.33524848923886	10	164.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T00:14:00Z	20.51615	58.72528
"BIAS_2018_SWE/2018-10-09T00:20:14.000Z"	"10_159.9"	"I1"	"HER"	38000	5.05560410707548	10	159.9	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T00:20:00Z	20.54836	58.72504
"BIAS_2018_SWE/2018-10-09T00:29:08.000Z"	"10_153.7"	"I1"	"HER"	38000	4.7278977578927	10	153.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T00:29:00Z	20.57198	58.71808
"BIAS_2018_SWE/2018-10-09T00:41:09.000Z"	"10_152.8"	"I1"	"HER"	38000	3.1878001952221	10	152.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T00:41:00Z	20.57657	58.70154
"BIAS_2018_SWE/2018-10-09T00:53:27.000Z"	"10_148.7"	"I1"	"HER"	38000	8.86947016342291	10	148.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T00:53:00Z	20.57703	58.68481
"BIAS_2018_SWE/2018-10-09T01:05:47.000Z"	"10_135.5"	"I1"	"HER"	38000	11.8194386985105	10	135.5	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T01:05:00Z	20.57575	58.66806
"BIAS_2018_SWE/2018-10-09T01:16:20.000Z"	"10_120.1"	"I1"	"HER"	38000	6.26432696590826	10	120.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T01:16:00Z	20.57511	58.65139
"BIAS_2018_SWE/2018-10-09T01:26:55.000Z"	"10_110.8"	"I1"	"HER"	38000	4.17886734452303	10	110.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T01:26:00Z	20.57651	58.63465
"BIAS_2018_SWE/2018-10-09T01:38:19.000Z"	"10_103.1"	"I1"	"HER"	38000	5.39737248243589	10	103.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T01:38:00Z	20.5779	58.61789
"BIAS_2018_SWE/2018-10-09T01:51:31.000Z"	"10_115.6"	"I1"	"HER"	38000	5.74831174443387	10	115.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T01:51:00Z	20.57954	58.60128
"BIAS_2018_SWE/2018-10-09T02:02:37.000Z"	"10_129.1"	"I1"	"HER"	38000	5.69512060193592	10	129.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T02:02:00Z	20.55839	58.58883
"BIAS_2018_SWE/2018-10-09T02:12:32.000Z"	"10_60"	"I1"	"HER"	38000	4.61845851068427	10	60	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T02:12:00Z	20.55833	58.57212
"BIAS_2018_SWE/2018-10-09T02:25:25.000Z"	"10_72.1"	"I1"	"HER"	38000	5.65476870073058	10	72.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T02:25:00Z	20.56153	58.55547
"BIAS_2018_SWE/2018-10-09T02:38:29.000Z"	"10_129.3"	"I1"	"HER"	38000	5.53126742734453	10	129.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T02:38:00Z	20.53285	58.55252
"BIAS_2018_SWE/2018-10-09T02:50:04.000Z"	"10_102.4"	"I1"	"HER"	38000	7.65341059528007	10	102.4	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T02:50:00Z	20.50096	58.55122
"BIAS_2018_SWE/2018-10-09T03:01:12.000Z"	"10_94.6"	"I1"	"HER"	38000	7.90041314205217	10	94.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T03:01:00Z	20.46886	58.5514
"BIAS_2018_SWE/2018-10-09T03:12:03.000Z"	"10_113.6"	"I1"	"HER"	38000	6.90751181542373	10	113.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T03:12:00Z	20.43684	58.55177
"BIAS_2018_SWE/2018-10-09T03:22:39.000Z"	"10_99.7"	"I1"	"HER"	38000	7.95666124676265	10	99.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T03:22:00Z	20.40483	58.5518
"BIAS_2018_SWE/2018-10-09T03:32:51.000Z"	"10_89.1"	"I1"	"HER"	38000	6.24415101530559	10	89.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T03:32:00Z	20.37282	58.55185
"BIAS_2018_SWE/2018-10-09T03:43:22.000Z"	"10_98.8"	"I1"	"HER"	38000	9.27054360570632	10	98.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T03:43:00Z	20.34066	58.55212
"BIAS_2018_SWE/2018-10-09T03:54:14.000Z"	"10_105.3"	"I1"	"HER"	38000	5.2102863950293	10	105.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T03:54:00Z	20.30875	58.5527
"BIAS_2018_SWE/2018-10-09T07:01:32.000Z"	"10_95.5"	"I1"	"HER"	38000	10.3734955719857	10	95.5	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T07:01:00Z	20.31461	58.66037
"BIAS_2018_SWE/2018-10-09T07:08:00.000Z"	"10_101.2"	"I1"	"HER"	38000	4.31276228943167	10	101.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T07:08:00Z	20.3138	58.67735
"BIAS_2018_SWE/2018-10-09T07:13:56.000Z"	"10_172.8"	"I1"	"HER"	38000	1.73635453671476	10	172.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T07:13:00Z	20.30695	58.69342
"BIAS_2018_SWE/2018-10-09T07:20:31.000Z"	"10_94.2"	"I1"	"HER"	38000	1.54315452488312	10	94.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T07:20:00Z	20.29407	58.70871
"BIAS_2018_SWE/2018-10-09T07:27:57.000Z"	"10_178.2"	"I1"	"HER"	38000	5.68961806995337	10	178.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T07:27:00Z	20.2814	58.72411
"BIAS_2018_SWE/2018-10-09T10:16:05.000Z"	"10_102.7"	"I1"	"HER"	38000	2.60392041262964	10	102.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T10:16:00Z	20.24712	58.84773
"BIAS_2018_SWE/2018-10-09T10:22:14.000Z"	"10_101"	"I1"	"HER"	38000	1.04853803889642	10	101	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T10:22:00Z	20.21549	58.85125
"BIAS_2018_SWE/2018-10-09T10:29:03.000Z"	"10_167.8"	"I1"	"HER"	38000	1.78404314723017	10	167.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T10:29:00Z	20.18395	58.85509
"BIAS_2018_SWE/2018-10-09T10:35:45.000Z"	"10_128.9"	"I1"	"HER"	38000	6.10291936108689	10	128.9	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T10:35:00Z	20.15496	58.86217
"BIAS_2018_SWE/2018-10-09T10:42:24.000Z"	"10_142.4"	"I1"	"HER"	38000	7.60266502255214	10	142.4	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T10:42:00Z	20.12815	58.87149
"BIAS_2018_SWE/2018-10-09T10:49:26.000Z"	"10_173.2"	"I1"	"HER"	38000	0.396793695185874	10	173.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T10:49:00Z	20.10125	58.88087
"BIAS_2018_SWE/2018-10-09T10:56:52.000Z"	"10_187.7"	"I1"	"HER"	38000	1.71862415588211	10	187.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T10:56:00Z	20.0748	58.89042
"BIAS_2018_SWE/2018-10-09T11:05:29.000Z"	"10_102.1"	"I1"	"HER"	38000	0.475663320269044	10	102.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T11:05:00Z	20.04865	58.90028
"BIAS_2018_SWE/2018-10-09T11:14:09.000Z"	"10_91.6"	"I1"	"HER"	38000	2.20284697034623	10	91.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T11:14:00Z	20.02216	58.90997
"BIAS_2018_SWE/2018-10-09T11:23:03.000Z"	"10_89.5"	"I1"	"HER"	38000	214.566580691589	10	89.5	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T11:23:00Z	19.99548	58.91942
"BIAS_2018_SWE/2018-10-09T11:31:53.000Z"	"10_86.5"	"I1"	"HER"	38000	729.308502123108	10	86.5	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T11:31:00Z	19.96823	58.92854
"BIAS_2018_SWE/2018-10-09T11:40:37.000Z"	"10_94.3"	"I1"	"HER"	38000	128.957820643246	10	94.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T11:40:00Z	19.94096	58.93753
"BIAS_2018_SWE/2018-10-09T11:49:11.000Z"	"10_61.8"	"I1"	"HER"	38000	161.037628050567	10	61.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T11:49:00Z	19.91366	58.94665
"BIAS_2018_SWE/2018-10-09T11:57:49.000Z"	"10_111.2"	"I1"	"HER"	38000	146.80080485692	10	111.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T11:57:00Z	19.88659	58.9558
"BIAS_2018_SWE/2018-10-09T12:06:49.000Z"	"10_56.1"	"I1"	"HER"	38000	143.457593077937	10	56.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T12:06:00Z	19.8595	58.96502
"BIAS_2018_SWE/2018-10-09T12:15:47.000Z"	"10_84.2"	"I1"	"HER"	38000	284.661335518357	10	84.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T12:15:00Z	19.83249	58.97436
"BIAS_2018_SWE/2018-10-09T12:24:45.000Z"	"10_57.7"	"I1"	"HER"	38000	144.133748269192	10	57.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T12:24:00Z	19.80546	58.98363
"BIAS_2018_SWE/2018-10-09T12:33:37.000Z"	"10_54.3"	"I1"	"HER"	38000	157.694416271584	10	54.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T12:33:00Z	19.77857	58.99301
"BIAS_2018_SWE/2018-10-09T16:49:08.000Z"	"10_59.5"	"I1"	"HER"	38000	118.176901760458	10	59.5	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T16:49:00Z	19.57047	58.9837
"BIAS_2018_SWE/2018-10-09T16:57:45.000Z"	"10_62.1"	"I1"	"HER"	38000	227.33840097085	10	62.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T16:57:00Z	19.57047	58.96693
"BIAS_2018_SWE/2018-10-09T17:05:28.000Z"	"10_73"	"I1"	"HER"	38000	139.813867880618	10	73	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T17:05:00Z	19.5703	58.95017
"BIAS_2018_SWE/2018-10-09T17:13:38.000Z"	"10_79.5"	"I1"	"HER"	38000	136.132578506008	10	79.5	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T17:13:00Z	19.57027	58.93342
"BIAS_2018_SWE/2018-10-09T17:22:03.000Z"	"10_121.2"	"I1"	"HER"	38000	151.346070309245	10	121.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T17:22:00Z	19.56947	58.91664
"BIAS_2018_SWE/2018-10-09T17:29:56.000Z"	"10_127.6"	"I1"	"HER"	38000	147.589652580051	10	127.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T17:29:00Z	19.56809	58.89984
"BIAS_2018_SWE/2018-10-09T17:37:45.000Z"	"10_114.8"	"I1"	"HER"	38000	115.960615300234	10	114.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T17:37:00Z	19.56724	58.88309
"BIAS_2018_SWE/2018-10-09T17:45:15.000Z"	"10_68.7"	"I1"	"HER"	38000	147.17644662984	10	68.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T17:45:00Z	19.5663	58.86628
"BIAS_2018_SWE/2018-10-09T17:52:56.000Z"	"10_74.3"	"I1"	"HER"	38000	205.13797219131	10	74.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T17:52:00Z	19.56545	58.84953
"BIAS_2018_SWE/2018-10-09T18:00:26.000Z"	"10_85.8"	"I1"	"HER"	38000	173.508934911493	10	85.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T18:00:00Z	19.56521	58.83279
"BIAS_2018_SWE/2018-10-09T18:08:08.000Z"	"10_132.6"	"I1"	"HER"	38000	280.191198420616	10	132.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T18:08:00Z	19.56591	58.81601
"BIAS_2018_SWE/2018-10-09T20:24:16.000Z"	"10_153.9"	"I1"	"HER"	38000	192.403716089341	10	153.9	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T20:24:00Z	19.52802	58.75309
"BIAS_2018_SWE/2018-10-09T20:32:33.000Z"	"10_83.6"	"I1"	"HER"	38000	148.941962962561	10	83.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T20:32:00Z	19.55275	58.74223
"BIAS_2018_SWE/2018-10-09T20:40:34.000Z"	"10_86.9"	"I1"	"HER"	38000	225.79826970188	10	86.9	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T20:40:00Z	19.5632	58.72751
"BIAS_2018_SWE/2018-10-09T20:48:42.000Z"	"10_139.3"	"I1"	"HER"	38000	270.61233321117	10	139.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T20:48:00Z	19.5649	58.71077
"BIAS_2018_SWE/2018-10-09T20:56:57.000Z"	"10_123.2"	"I1"	"HER"	38000	285.900953368992	10	123.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T20:56:00Z	19.56624	58.69402
"BIAS_2018_SWE/2018-10-09T21:05:24.000Z"	"10_123.8"	"I1"	"HER"	38000	313.548187855863	10	123.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T21:05:00Z	19.56742	58.67728
"BIAS_2018_SWE/2018-10-09T21:13:14.000Z"	"10_119.4"	"I1"	"HER"	38000	291.535579962783	10	119.4	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T21:13:00Z	19.56783	58.66047
"BIAS_2018_SWE/2018-10-09T21:20:42.000Z"	"10_105.9"	"I1"	"HER"	38000	233.160848451101	10	105.9	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T21:20:00Z	19.56779	58.64369
"BIAS_2018_SWE/2018-10-09T21:28:04.000Z"	"10_109.1"	"I1"	"HER"	38000	158.295443108255	10	109.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T21:28:00Z	19.56773	58.62691
"BIAS_2018_SWE/2018-10-09T21:35:19.000Z"	"10_98.7"	"I1"	"HER"	38000	170.578929082721	10	98.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T21:35:00Z	19.56798	58.61015
"BIAS_2018_SWE/2018-10-09T21:43:22.000Z"	"10_90.9"	"I1"	"HER"	38000	183.200492652815	10	90.9	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T21:43:00Z	19.56889	58.59338
"BIAS_2018_SWE/2018-10-09T21:51:13.000Z"	"10_48"	"I1"	"HER"	38000	178.429842136738	10	48	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T21:51:00Z	19.56937	58.57662
"BIAS_2018_SWE/2018-10-09T21:59:09.000Z"	"10_48.1"	"I1"	"HER"	38000	112.730096053126	10	48.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T21:59:00Z	19.57026	58.55986
"BIAS_2018_SWE/2018-10-09T22:06:58.000Z"	"10_92.7"	"I1"	"HER"	38000	134.780268123498	10	92.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T22:06:00Z	19.57038	58.54309
"BIAS_2018_SWE/2018-10-09T22:14:41.000Z"	"10_87.8"	"I1"	"HER"	38000	181.359847965509	10	87.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T22:14:00Z	19.57055	58.52631
"BIAS_2018_SWE/2018-10-09T22:22:26.000Z"	"10_83"	"I1"	"HER"	38000	171.255084273976	10	83	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T22:22:00Z	19.57087	58.50955
"BIAS_2018_SWE/2018-10-09T22:29:58.000Z"	"10_44.3"	"I1"	"HER"	38000	200.972114814264	10	44.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T22:29:00Z	19.57103	58.49275
"BIAS_2018_SWE/2018-10-09T22:36:48.000Z"	"10_87.4"	"I1"	"HER"	38000	219.725856496795	10	87.4	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T22:36:00Z	19.57094	58.47589
"BIAS_2018_SWE/2018-10-09T22:43:01.000Z"	"10_81.2"	"I1"	"HER"	38000	260.852482993575	10	81.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T22:43:00Z	19.57035	58.45912
"BIAS_2018_SWE/2018-10-09T22:49:28.000Z"	"10_77.8"	"I1"	"HER"	38000	256.465642833919	10	77.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T22:49:00Z	19.5699	58.44238
"BIAS_2018_SWE/2018-10-09T22:56:09.000Z"	"10_75.8"	"I1"	"HER"	38000	316.784695029196	10	75.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T22:56:00Z	19.56989	58.42557
"BIAS_2018_SWE/2018-10-09T23:02:43.000Z"	"10_82.8"	"I1"	"HER"	38000	307.462659689925	10	82.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T23:02:00Z	19.56994	58.40877
"BIAS_2018_SWE/2018-10-09T23:09:31.000Z"	"10_100"	"I1"	"HER"	38000	200.643101802289	10	100	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T23:09:00Z	19.57063	58.39204
"BIAS_2018_SWE/2018-10-09T23:16:13.000Z"	"10_109"	"I1"	"HER"	38000	244.18249038688	10	109	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T23:16:00Z	19.57147	58.37521
"BIAS_2018_SWE/2018-10-09T23:22:34.000Z"	"10_104.3"	"I1"	"HER"	38000	257.672023877824	10	104.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T23:22:00Z	19.57207	58.35846
"BIAS_2018_SWE/2018-10-09T23:29:05.000Z"	"10_113"	"I1"	"HER"	38000	186.221364777419	10	113	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T23:29:00Z	19.57273	58.34167
"BIAS_2018_SWE/2018-10-09T23:35:34.000Z"	"10_64.7"	"I1"	"HER"	38000	116.08675772491	10	64.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T23:35:00Z	19.57337	58.32489
"BIAS_2018_SWE/2018-10-09T23:42:19.000Z"	"10_66.9"	"I1"	"HER"	38000	149.481578440296	10	66.9	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T23:42:00Z	19.57494	58.30817
"BIAS_2018_SWE/2018-10-09T23:49:33.000Z"	"10_112.3"	"I1"	"HER"	38000	161.106704863385	10	112.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T23:49:00Z	19.55268	58.30091
"BIAS_2018_SWE/2018-10-09T23:56:32.000Z"	"10_108.2"	"I1"	"HER"	38000	157.21338422169	10	108.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-09T23:56:00Z	19.52091	58.29976
"BIAS_2018_SWE/2018-10-10T00:03:17.000Z"	"10_99.6"	"I1"	"HER"	38000	126.505503104095	10	99.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T00:03:00Z	19.48906	58.29962
"BIAS_2018_SWE/2018-10-10T00:09:57.000Z"	"10_89.2"	"I1"	"HER"	38000	130.179481737807	10	89.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T00:09:00Z	19.45714	58.29938
"BIAS_2018_SWE/2018-10-10T00:16:43.000Z"	"10_75.1"	"I1"	"HER"	38000	179.970117549908	10	75.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T00:16:00Z	19.42529	58.299
